temps,S,E,I,R
111.10000000000001,0.15318735492572286,0.0003955634125291752,0.0014976469036926722,0.8449194347580563
111.2,0.15340736867397944,0.0003938489938343383,0.0014894373950099398,0.8447093449371773
111.30000000000001,0.1536273713581918,0.00039214522761851545,0.0014812880177328472,0.8444991953964579
111.4,0.15384736268154672,0.00039045203925066577,0.0014731982679239476,0.8442889870112797
111.5,0.15406734234937133,0.0003887693546869997,0.0014651676463571992,0.8440787206495856
111.60000000000001,0.1542873100691164,0.00038709710046595986,0.0014571956584702344,0.8438683971719485
111.7,0.1545072655503399,0.0003854352037032496,0.001449281814317144,0.8436580174316408
111.80000000000001,0.15472720850469077,0.0003837835920869068,0.0014414256285217694,0.8434475822747016
111.9,0.15494713864589268,0.00038214219387242454,0.0014336266202314982,0.8432370925400045
112.0,0.15516705568972797,0.00038051093787791636,0.0014258843130715577,0.8430265490593236
112.10000000000001,0.15538695935402178,0.00037888975347932666,0.0014181982350997993,0.8428159526574002
112.2,0.1556068493586262,0.0003772785706056857,0.00141056791876197,0.8426053041520072
112.30000000000001,0.1558267254254048,0.00037567731973440805,0.0014029929008474648,0.8423946043540144
112.4,0.15604658727821685,0.00037408593188663526,0.0013954727224455526,0.842183854067452
112.5,0.1562664346429022,0.00037250433862262095,0.0013880069289020755,0.8419730540895741
112.60000000000001,0.1564862672472659,0.00037093247203715885,0.0013805950697766095,0.8417622052109214
112.7,0.156706084821063,0.0003693702647550529,0.001373236698800087,0.8415513082153829
112.80000000000001,0.1569258870959837,0.00036781764992662927,0.0013659313738328732,0.8413403638802579
112.9,0.15714567380563843,0.0003662745612232896,0.0013586786568232912,0.8411293729763161
113.0,0.157365444685543,0.0003647409328331051,0.001351478113766592,0.8409183362678584
113.10000000000001,0.1575851994731041,0.0003632166994564512,0.0013443293146643632,0.8407072545127762
113.2,0.1578049379076047,0.0003617017963016824,0.001337231833484373,0.8404961284626103
113.30000000000001,0.1580246597301897,0.00036019615908084666,0.0013301852481208429,0.8402849588626097
113.4,0.15824436468385172,0.0003586997240054391,0.0013231891403551448,0.8400737464517888
113.5,0.15846405251341683,0.00035721242778219474,0.0013162430958169192,0.8398624919629851
113.60000000000001,0.1586837229655306,0.00035573420760891933,0.0013093467039456078,0.8396511961229159
113.7,0.1589033757886442,0.00035426500117035877,0.0013024995579523965,0.8394398596522341
113.80000000000001,0.1591230107330005,0.0003528047466341061,0.0012957012547825646,0.8392284832655839
113.9,0.1593426275506205,0.0003513533826465457,0.0012889513950782364,0.8390170676716557
114.0,0.1595622259952897,0.00034991084832883436,0.0012822495831415273,0.8388056135732409
